Date;Antenna;Data;Time (secs)
Wed Aug 27 14:46:51 2008; TP Ant 1;121694.7969;1306
Wed Aug 27 14:46:52 2008; TP Ant 1;122459;1307
Wed Aug 27 14:46:53 2008; TP Ant 1;121794.7266;1308
Wed Aug 27 14:46:54 2008; TP Ant 1;121579.8906;1309
Wed Aug 27 14:46:55 2008; TP Ant 1;121526.7188;1310
Wed Aug 27 14:46:56 2008; TP Ant 1;122973.6563;1311
Wed Aug 27 14:46:57 2008; TP Ant 1;122952.6563;1312
Wed Aug 27 14:46:58 2008; TP Ant 1;122664.2813;1313
Wed Aug 27 14:46:59 2008; TP Ant 1;121597.9063;1314
Wed Aug 27 14:47:00 2008; TP Ant 1;122089.0469;1315
Wed Aug 27 14:47:01 2008; TP Ant 1;121340.3438;1316
Wed Aug 27 14:47:02 2008; TP Ant 1;122841.9297;1317
Wed Aug 27 14:47:03 2008; TP Ant 1;121794.9297;1318
Wed Aug 27 14:47:04 2008; TP Ant 1;121420.4844;1319
Wed Aug 27 14:47:05 2008; TP Ant 1;122188.5391;1320
Wed Aug 27 14:47:06 2008; TP Ant 1;122763.9063;1321
Wed Aug 27 14:47:07 2008; TP Ant 1;122237.9844;1322
Wed Aug 27 14:47:08 2008; TP Ant 1;122125.9375;1323
Wed Aug 27 14:47:09 2008; TP Ant 1;122430.5234;1324
Wed Aug 27 14:47:10 2008; TP Ant 1;122556.3594;1325
Wed Aug 27 14:47:11 2008; TP Ant 1;123326.2734;1326
Wed Aug 27 14:47:12 2008; TP Ant 1;122758.9219;1327
Wed Aug 27 14:47:13 2008; TP Ant 1;124085.9375;1328
Wed Aug 27 14:47:14 2008; TP Ant 1;122938.0469;1329
Wed Aug 27 14:47:15 2008; TP Ant 1;123255.9297;1330
Wed Aug 27 14:47:16 2008; TP Ant 1;122722.7656;1331
Wed Aug 27 14:47:17 2008; TP Ant 1;123909.9844;1332
Wed Aug 27 14:47:18 2008; TP Ant 1;124753.7188;1333
Wed Aug 27 14:47:19 2008; TP Ant 1;125350.5;1334
Wed Aug 27 14:47:20 2008; TP Ant 1;125000.6094;1335
Wed Aug 27 14:47:21 2008; TP Ant 1;125994.9688;1336
Wed Aug 27 14:47:22 2008; TP Ant 1;126515.6719;1337
Wed Aug 27 14:47:23 2008; TP Ant 1;124974.1094;1338
Wed Aug 27 14:47:24 2008; TP Ant 1;124433.7031;1339
Wed Aug 27 14:47:25 2008; TP Ant 1;124837.9219;1340
Wed Aug 27 14:47:26 2008; TP Ant 1;125062.7969;1341
Wed Aug 27 14:47:27 2008; TP Ant 1;124340.8047;1342
Wed Aug 27 14:47:28 2008; TP Ant 1;125419.1563;1343
Wed Aug 27 14:47:29 2008; TP Ant 1;124692.7031;1344
Wed Aug 27 14:47:30 2008; TP Ant 1;125239.1953;1345
Wed Aug 27 14:47:31 2008; TP Ant 1;124711.4297;1346
Wed Aug 27 14:47:32 2008; TP Ant 1;126103.5938;1347
Wed Aug 27 14:47:33 2008; TP Ant 1;124559.1406;1348
Wed Aug 27 14:47:34 2008; TP Ant 1;124681.9375;1349
Wed Aug 27 14:47:35 2008; TP Ant 1;124814.1406;1350
Wed Aug 27 14:47:36 2008; TP Ant 1;124234.125;1351
Wed Aug 27 14:47:37 2008; TP Ant 1;125129.5469;1352
Wed Aug 27 14:47:38 2008; TP Ant 1;125821.7031;1353
Wed Aug 27 14:47:39 2008; TP Ant 1;125013.1641;1354
Wed Aug 27 14:47:40 2008; TP Ant 1;123839.0469;1355
Wed Aug 27 14:47:41 2008; TP Ant 1;124784.25;1356
Wed Aug 27 14:47:42 2008; TP Ant 1;125289.7969;1357
Wed Aug 27 14:47:43 2008; TP Ant 1;126024.9531;1358
Wed Aug 27 14:47:44 2008; TP Ant 1;125525.5469;1359
Wed Aug 27 14:47:45 2008; TP Ant 1;124933;1360
Wed Aug 27 14:47:46 2008; TP Ant 1;125327.0156;1361
Wed Aug 27 14:47:47 2008; TP Ant 1;124920.6719;1362
Wed Aug 27 14:47:48 2008; TP Ant 1;125015.6094;1363
Wed Aug 27 14:47:49 2008; TP Ant 1;125706.9688;1364
Wed Aug 27 14:47:50 2008; TP Ant 1;125851.7188;1365
Wed Aug 27 14:47:51 2008; TP Ant 1;126320.0313;1366
Wed Aug 27 14:47:52 2008; TP Ant 1;125653.75;1367
Wed Aug 27 14:47:53 2008; TP Ant 1;126125.4219;1368
Wed Aug 27 14:47:54 2008; TP Ant 1;125519.0313;1369
Wed Aug 27 14:47:55 2008; TP Ant 1;125588.7656;1370
Wed Aug 27 14:47:56 2008; TP Ant 1;125959.8594;1371
Wed Aug 27 14:47:57 2008; TP Ant 1;126687.0156;1372
Wed Aug 27 14:47:58 2008; TP Ant 1;127003.4688;1373
Wed Aug 27 14:47:59 2008; TP Ant 1;126668.6875;1374
Wed Aug 27 14:48:00 2008; TP Ant 1;127746.75;1375
Wed Aug 27 14:48:01 2008; TP Ant 1;127979.1953;1376
Wed Aug 27 14:48:02 2008; TP Ant 1;127577.0547;1377
Wed Aug 27 14:48:03 2008; TP Ant 1;125959.0938;1378
Wed Aug 27 14:48:04 2008; TP Ant 1;126731.375;1379
Wed Aug 27 14:48:05 2008; TP Ant 1;128229.6328;1380
Wed Aug 27 14:48:06 2008; TP Ant 1;129244.1719;1381
Wed Aug 27 14:48:07 2008; TP Ant 1;127294.5156;1382
Wed Aug 27 14:48:08 2008; TP Ant 1;127603.3203;1383
Wed Aug 27 14:48:09 2008; TP Ant 1;126790.4531;1384
Wed Aug 27 14:48:10 2008; TP Ant 1;128069.5781;1385
Wed Aug 27 14:48:11 2008; TP Ant 1;127455.6563;1386
Wed Aug 27 14:48:12 2008; TP Ant 1;129411.2344;1387
Wed Aug 27 14:48:13 2008; TP Ant 1;128045.1719;1388
Wed Aug 27 14:48:14 2008; TP Ant 1;129671.0234;1389
Wed Aug 27 14:48:15 2008; TP Ant 1;129733.1875;1390
Wed Aug 27 14:48:16 2008; TP Ant 1;130139.0938;1391
Wed Aug 27 14:48:17 2008; TP Ant 1;129758.1094;1392
Wed Aug 27 14:48:18 2008; TP Ant 1;129682.3125;1393
Wed Aug 27 14:48:19 2008; TP Ant 1;130050.375;1394
Wed Aug 27 14:48:20 2008; TP Ant 1;130013.0469;1395
Wed Aug 27 14:48:21 2008; TP Ant 1;129304.9375;1396
Wed Aug 27 14:48:22 2008; TP Ant 1;129164.6016;1397
Wed Aug 27 14:48:23 2008; TP Ant 1;129222.2578;1398
Wed Aug 27 14:48:24 2008; TP Ant 1;128902;1399
Wed Aug 27 14:48:25 2008; TP Ant 1;129820.3594;1400
Wed Aug 27 14:48:26 2008; TP Ant 1;129884.4297;1401
Wed Aug 27 14:48:27 2008; TP Ant 1;129787.7813;1402
Wed Aug 27 14:48:28 2008; TP Ant 1;128881.4531;1403
Wed Aug 27 14:48:29 2008; TP Ant 1;130252.5156;1404
Wed Aug 27 14:48:30 2008; TP Ant 1;129440.7188;1405
Wed Aug 27 14:48:31 2008; TP Ant 1;130302.0547;1406
Wed Aug 27 14:48:32 2008; TP Ant 1;129802.4766;1407
Wed Aug 27 14:48:33 2008; TP Ant 1;129844.1719;1408
Wed Aug 27 14:48:34 2008; TP Ant 1;130649.9922;1409
Wed Aug 27 14:48:35 2008; TP Ant 1;130998.8125;1410
Wed Aug 27 14:48:36 2008; TP Ant 1;131191.25;1411
Wed Aug 27 14:48:37 2008; TP Ant 1;130887.3047;1412
Wed Aug 27 14:48:38 2008; TP Ant 1;130580.5938;1413
Wed Aug 27 14:48:39 2008; TP Ant 1;130292.8047;1414
Wed Aug 27 14:48:40 2008; TP Ant 1;131324.6563;1415
Wed Aug 27 14:48:41 2008; TP Ant 1;130225.0547;1416
Wed Aug 27 14:48:42 2008; TP Ant 1;129725.3984;1417
Wed Aug 27 14:48:43 2008; TP Ant 1;130292.3594;1418
Wed Aug 27 14:48:44 2008; TP Ant 1;129890.7109;1419
Wed Aug 27 14:48:45 2008; TP Ant 1;130210.1406;1420
Wed Aug 27 14:48:46 2008; TP Ant 1;130944.5078;1421
Wed Aug 27 14:48:47 2008; TP Ant 1;131422.2188;1422
Wed Aug 27 14:48:48 2008; TP Ant 1;131623.2656;1423
Wed Aug 27 14:48:49 2008; TP Ant 1;131140.7969;1424
Wed Aug 27 14:48:50 2008; TP Ant 1;131206.3125;1425
Wed Aug 27 14:48:51 2008; TP Ant 1;131566.75;1426
Wed Aug 27 14:48:52 2008; TP Ant 1;131641.9219;1427
Wed Aug 27 14:48:53 2008; TP Ant 1;130718.5;1428
Wed Aug 27 14:48:54 2008; TP Ant 1;130722.6172;1429
Wed Aug 27 14:48:55 2008; TP Ant 1;131239.1875;1430
Wed Aug 27 14:48:56 2008; TP Ant 1;131711.25;1431
Wed Aug 27 14:48:57 2008; TP Ant 1;130520.2188;1432
Wed Aug 27 14:48:58 2008; TP Ant 1;131164.8125;1433
Wed Aug 27 14:48:59 2008; TP Ant 1;132183.375;1434
Wed Aug 27 14:49:00 2008; TP Ant 1;133298.2813;1435
Wed Aug 27 14:49:01 2008; TP Ant 1;133343.1875;1436
Wed Aug 27 14:49:02 2008; TP Ant 1;132932.0313;1437
Wed Aug 27 14:49:03 2008; TP Ant 1;131341.2813;1438
Wed Aug 27 14:49:04 2008; TP Ant 1;132057.6563;1439
Wed Aug 27 14:49:05 2008; TP Ant 1;132368.7969;1440
Wed Aug 27 14:49:06 2008; TP Ant 1;132502.5938;1441
Wed Aug 27 14:49:07 2008; TP Ant 1;132121.875;1442
Wed Aug 27 14:49:08 2008; TP Ant 1;132079.2969;1443
Wed Aug 27 14:49:09 2008; TP Ant 1;133068.1094;1444
Wed Aug 27 14:49:10 2008; TP Ant 1;133533.2813;1445
Wed Aug 27 14:49:11 2008; TP Ant 1;133282.6563;1446
Wed Aug 27 14:49:12 2008; TP Ant 1;133045.5;1447
Wed Aug 27 14:49:13 2008; TP Ant 1;133836.4063;1448
Wed Aug 27 14:49:14 2008; TP Ant 1;134038.7188;1449
Wed Aug 27 14:49:15 2008; TP Ant 1;133738.2813;1450
Wed Aug 27 14:49:16 2008; TP Ant 1;133436.3125;1451
Wed Aug 27 14:49:17 2008; TP Ant 1;133659.5469;1452
Wed Aug 27 14:49:18 2008; TP Ant 1;134014.9219;1453
Wed Aug 27 14:49:19 2008; TP Ant 1;134759.7813;1454
Wed Aug 27 14:49:20 2008; TP Ant 1;136117.2344;1455
Wed Aug 27 14:49:21 2008; TP Ant 1;134819.5;1456
Wed Aug 27 14:49:22 2008; TP Ant 1;134617.4375;1457
Wed Aug 27 14:49:23 2008; TP Ant 1;134283.0313;1458
Wed Aug 27 14:49:24 2008; TP Ant 1;134971.4844;1459
Wed Aug 27 14:49:25 2008; TP Ant 1;135066.875;1460
Wed Aug 27 14:49:26 2008; TP Ant 1;134436.5313;1461
Wed Aug 27 14:49:27 2008; TP Ant 1;133527.0938;1462
Wed Aug 27 14:49:28 2008; TP Ant 1;132954.25;1463
Wed Aug 27 14:49:29 2008; TP Ant 1;133130.4375;1464
Wed Aug 27 14:49:30 2008; TP Ant 1;134452.3125;1465
Wed Aug 27 14:49:31 2008; TP Ant 1;133943.4531;1466
Wed Aug 27 14:49:32 2008; TP Ant 1;134257.2813;1467
Wed Aug 27 14:49:33 2008; TP Ant 1;135029.9844;1468
Wed Aug 27 14:49:34 2008; TP Ant 1;134143.375;1469
Wed Aug 27 14:49:35 2008; TP Ant 1;133875.0156;1470
Wed Aug 27 14:49:36 2008; TP Ant 1;134154.1563;1471
Wed Aug 27 14:49:37 2008; TP Ant 1;134722.8906;1472
Wed Aug 27 14:49:38 2008; TP Ant 1;134647.5156;1473
Wed Aug 27 14:49:39 2008; TP Ant 1;135765.9375;1474
Wed Aug 27 14:49:40 2008; TP Ant 1;135984.3438;1475
Wed Aug 27 14:49:41 2008; TP Ant 1;135954.7813;1476
Wed Aug 27 14:49:42 2008; TP Ant 1;137625.9063;1477
Wed Aug 27 14:49:43 2008; TP Ant 1;136840.0156;1478
Wed Aug 27 14:49:44 2008; TP Ant 1;136752.8125;1479
Wed Aug 27 14:49:45 2008; TP Ant 1;136868.3125;1480
Wed Aug 27 14:49:46 2008; TP Ant 1;137937.2813;1481
Wed Aug 27 14:49:47 2008; TP Ant 1;137472.8125;1482
Wed Aug 27 14:49:48 2008; TP Ant 1;135727.0313;1483
Wed Aug 27 14:49:49 2008; TP Ant 1;136763.3125;1484
Wed Aug 27 14:49:50 2008; TP Ant 1;136059.1719;1485
Wed Aug 27 14:49:51 2008; TP Ant 1;135795.9375;1486
Wed Aug 27 14:49:52 2008; TP Ant 1;138296.375;1487
Wed Aug 27 14:49:53 2008; TP Ant 1;137492.6719;1488
Wed Aug 27 14:49:54 2008; TP Ant 1;137016.75;1489
Wed Aug 27 14:49:55 2008; TP Ant 1;137104.375;1490
Wed Aug 27 14:49:56 2008; TP Ant 1;137803.0313;1491
Wed Aug 27 14:49:57 2008; TP Ant 1;136815.3906;1492
Wed Aug 27 14:49:58 2008; TP Ant 1;134974.7344;1493
Wed Aug 27 14:49:59 2008; TP Ant 1;137975.1719;1494
Wed Aug 27 14:50:00 2008; TP Ant 1;137223.5313;1495
Wed Aug 27 14:50:01 2008; TP Ant 1;138090.9844;1496
Wed Aug 27 14:50:02 2008; TP Ant 1;137107.7188;1497
Wed Aug 27 14:50:03 2008; TP Ant 1;138323.5938;1498
Wed Aug 27 14:50:04 2008; TP Ant 1;137049.7813;1499
Wed Aug 27 14:50:05 2008; TP Ant 1;137733.7969;1500
Wed Aug 27 14:50:06 2008; TP Ant 1;137563.1563;1501
Wed Aug 27 14:50:07 2008; TP Ant 1;138423.5469;1502
Wed Aug 27 14:50:08 2008; TP Ant 1;138345;1503
Wed Aug 27 14:50:09 2008; TP Ant 1;138758.7344;1504
Wed Aug 27 14:50:10 2008; TP Ant 1;137893.0156;1505
Wed Aug 27 14:50:11 2008; TP Ant 1;137587.3125;1506
Wed Aug 27 14:50:12 2008; TP Ant 1;137429.9375;1507
Wed Aug 27 14:50:13 2008; TP Ant 1;137769.125;1508
Wed Aug 27 14:50:14 2008; TP Ant 1;138674.3906;1509
Wed Aug 27 14:50:15 2008; TP Ant 1;137833.9844;1510
Wed Aug 27 14:50:16 2008; TP Ant 1;138078.625;1511
Wed Aug 27 14:50:17 2008; TP Ant 1;138630.5469;1512
Wed Aug 27 14:50:18 2008; TP Ant 1;138885.25;1513
Wed Aug 27 14:50:19 2008; TP Ant 1;138438.4844;1514
Wed Aug 27 14:50:20 2008; TP Ant 1;139623.9531;1515
Wed Aug 27 14:50:21 2008; TP Ant 1;139596.5938;1516
Wed Aug 27 14:50:22 2008; TP Ant 1;139755.4063;1517
Wed Aug 27 14:50:23 2008; TP Ant 1;140306.8281;1518
Wed Aug 27 14:50:24 2008; TP Ant 1;139751.2656;1519
Wed Aug 27 14:50:25 2008; TP Ant 1;139836.9063;1520
Wed Aug 27 14:50:26 2008; TP Ant 1;140534.125;1521
Wed Aug 27 14:50:27 2008; TP Ant 1;140676.8594;1522
Wed Aug 27 14:50:28 2008; TP Ant 1;140723.5156;1523
Wed Aug 27 14:50:29 2008; TP Ant 1;140835.125;1524
Wed Aug 27 14:50:30 2008; TP Ant 1;141130.6406;1525
Wed Aug 27 14:50:31 2008; TP Ant 1;140257.9688;1526
Wed Aug 27 14:50:32 2008; TP Ant 1;140811.1406;1527
Wed Aug 27 14:50:33 2008; TP Ant 1;140041.875;1528
Wed Aug 27 14:50:34 2008; TP Ant 1;139764.4063;1529
Wed Aug 27 14:50:35 2008; TP Ant 1;140007;1530
Wed Aug 27 14:50:36 2008; TP Ant 1;139089.4219;1531
Wed Aug 27 14:50:37 2008; TP Ant 1;139580.8125;1532
Wed Aug 27 14:50:38 2008; TP Ant 1;139849.2188;1533
Wed Aug 27 14:50:39 2008; TP Ant 1;140444.9531;1534
Wed Aug 27 14:50:40 2008; TP Ant 1;140383.0469;1535
Wed Aug 27 14:50:41 2008; TP Ant 1;140008.8125;1536
Wed Aug 27 14:50:42 2008; TP Ant 1;140986.6563;1537
Wed Aug 27 14:50:43 2008; TP Ant 1;140599.6563;1538
Wed Aug 27 14:50:44 2008; TP Ant 1;141278.1719;1539
Wed Aug 27 14:50:45 2008; TP Ant 1;141202.6875;1540
Wed Aug 27 14:50:46 2008; TP Ant 1;140823.1094;1541
Wed Aug 27 14:50:47 2008; TP Ant 1;140986.4688;1542
Wed Aug 27 14:50:48 2008; TP Ant 1;141273.3438;1543
Wed Aug 27 14:50:49 2008; TP Ant 1;141669.9844;1544
Wed Aug 27 14:50:50 2008; TP Ant 1;142727.6875;1545
Wed Aug 27 14:50:51 2008; TP Ant 1;141002.8125;1546
Wed Aug 27 14:50:52 2008; TP Ant 1;141261.1563;1547
Wed Aug 27 14:50:53 2008; TP Ant 1;141205.5469;1548
Wed Aug 27 14:50:54 2008; TP Ant 1;140934.4531;1549
Wed Aug 27 14:50:55 2008; TP Ant 1;140805.8281;1550
Wed Aug 27 14:50:56 2008; TP Ant 1;141419.0781;1551
Wed Aug 27 14:50:57 2008; TP Ant 1;142165.1719;1552
Wed Aug 27 14:50:58 2008; TP Ant 1;142013.0938;1553
Wed Aug 27 14:50:59 2008; TP Ant 1;141692.0313;1554
Wed Aug 27 14:51:00 2008; TP Ant 1;142546.5;1555
Wed Aug 27 14:51:01 2008; TP Ant 1;142418.375;1556
Wed Aug 27 14:51:02 2008; TP Ant 1;142715.75;1557
Wed Aug 27 14:51:03 2008; TP Ant 1;142463.8125;1558
Wed Aug 27 14:51:04 2008; TP Ant 1;142134.0313;1559
Wed Aug 27 14:51:05 2008; TP Ant 1;142999.6719;1560
Wed Aug 27 14:51:06 2008; TP Ant 1;142587.1875;1561
Wed Aug 27 14:51:07 2008; TP Ant 1;142015.1875;1562
Wed Aug 27 14:51:08 2008; TP Ant 1;141655.2969;1563
Wed Aug 27 14:51:09 2008; TP Ant 1;142166.7188;1564
Wed Aug 27 14:51:10 2008; TP Ant 1;143105.875;1565
Wed Aug 27 14:51:11 2008; TP Ant 1;142641.7344;1566
Wed Aug 27 14:51:12 2008; TP Ant 1;141980.1563;1567
Wed Aug 27 14:51:13 2008; TP Ant 1;142871.9688;1568
Wed Aug 27 14:51:14 2008; TP Ant 1;142545.0938;1569
Wed Aug 27 14:51:15 2008; TP Ant 1;141980.9063;1570
Wed Aug 27 14:51:16 2008; TP Ant 1;143560.4375;1571
Wed Aug 27 14:51:17 2008; TP Ant 1;144753.6406;1572
Wed Aug 27 14:51:18 2008; TP Ant 1;143370.4688;1573
Wed Aug 27 14:51:19 2008; TP Ant 1;145324.3438;1574
Wed Aug 27 14:51:20 2008; TP Ant 1;146702.75;1575
Wed Aug 27 14:51:21 2008; TP Ant 1;147136.375;1576
Wed Aug 27 14:51:22 2008; TP Ant 1;146498.8125;1577
Wed Aug 27 14:51:23 2008; TP Ant 1;147917.2188;1578
Wed Aug 27 14:51:24 2008; TP Ant 1;148577.875;1579
Wed Aug 27 14:51:25 2008; TP Ant 1;146325.3594;1580
Wed Aug 27 14:51:26 2008; TP Ant 1;145774.0625;1581
Wed Aug 27 14:51:27 2008; TP Ant 1;145287.9219;1582
Wed Aug 27 14:51:28 2008; TP Ant 1;146365.9688;1583
Wed Aug 27 14:51:29 2008; TP Ant 1;144258.1406;1584
Wed Aug 27 14:51:30 2008; TP Ant 1;147151.625;1585
Wed Aug 27 14:51:31 2008; TP Ant 1;147397.9688;1586
Wed Aug 27 14:51:32 2008; TP Ant 1;146362.2344;1587
Wed Aug 27 14:51:33 2008; TP Ant 1;146563.5938;1588
Wed Aug 27 14:51:34 2008; TP Ant 1;147000.9063;1589
Wed Aug 27 14:51:35 2008; TP Ant 1;146363.5625;1590
Wed Aug 27 14:51:36 2008; TP Ant 1;144500.6094;1591
Wed Aug 27 14:51:37 2008; TP Ant 1;145245.9844;1592
Wed Aug 27 14:51:38 2008; TP Ant 1;145789.25;1593
Wed Aug 27 14:51:39 2008; TP Ant 1;148048.6719;1594
Wed Aug 27 14:51:40 2008; TP Ant 1;147524.25;1595
Wed Aug 27 14:51:41 2008; TP Ant 1;147226.7969;1596
Wed Aug 27 14:51:42 2008; TP Ant 1;149303.8594;1597
Wed Aug 27 14:51:43 2008; TP Ant 1;146602.0313;1598
Wed Aug 27 14:51:44 2008; TP Ant 1;146820.75;1599
Wed Aug 27 14:51:45 2008; TP Ant 1;146086.1719;1600
Wed Aug 27 14:51:46 2008; TP Ant 1;146606;1601
Wed Aug 27 14:51:47 2008; TP Ant 1;146446.6875;1602
Wed Aug 27 14:51:48 2008; TP Ant 1;146003.0313;1603
Wed Aug 27 14:51:49 2008; TP Ant 1;147639.5625;1604
Wed Aug 27 14:51:50 2008; TP Ant 1;147836.8438;1605
Wed Aug 27 14:51:51 2008; TP Ant 1;147090.5938;1606
Wed Aug 27 14:51:52 2008; TP Ant 1;148543.9063;1607
Wed Aug 27 14:51:53 2008; TP Ant 1;148957.2813;1608
Wed Aug 27 14:51:54 2008; TP Ant 1;148552.1719;1609
Wed Aug 27 14:51:55 2008; TP Ant 1;147365.5625;1610
Wed Aug 27 14:51:56 2008; TP Ant 1;147644.5;1611
Wed Aug 27 14:51:57 2008; TP Ant 1;146957.375;1612
Wed Aug 27 14:51:58 2008; TP Ant 1;147488.2969;1613
Wed Aug 27 14:51:59 2008; TP Ant 1;148315.7813;1614
Wed Aug 27 14:52:00 2008; TP Ant 1;149265.6719;1615
Wed Aug 27 14:52:01 2008; TP Ant 1;148027.8125;1616
Wed Aug 27 14:52:02 2008; TP Ant 1;147715.3906;1617
Wed Aug 27 14:52:03 2008; TP Ant 1;147658.3125;1618
Wed Aug 27 14:52:04 2008; TP Ant 1;147928.9063;1619
Wed Aug 27 14:52:05 2008; TP Ant 1;147673.9375;1620
Wed Aug 27 14:52:06 2008; TP Ant 1;148867.0156;1621
Wed Aug 27 14:52:07 2008; TP Ant 1;148520.7031;1622
Wed Aug 27 14:52:08 2008; TP Ant 1;148763.8594;1623
Wed Aug 27 14:52:09 2008; TP Ant 1;151175.375;1624
Wed Aug 27 14:52:10 2008; TP Ant 1;149634.9531;1625
Wed Aug 27 14:52:11 2008; TP Ant 1;149894.6875;1626
Wed Aug 27 14:52:12 2008; TP Ant 1;151174.7813;1627
Wed Aug 27 14:52:13 2008; TP Ant 1;149648.8281;1628
Wed Aug 27 14:52:14 2008; TP Ant 1;148969.0625;1629
Wed Aug 27 14:52:15 2008; TP Ant 1;149986.125;1630
Wed Aug 27 14:52:16 2008; TP Ant 1;148794.8125;1631
Wed Aug 27 14:52:17 2008; TP Ant 1;148470.6875;1632
Wed Aug 27 14:52:18 2008; TP Ant 1;149838.5938;1633
Wed Aug 27 14:52:19 2008; TP Ant 1;149952.5938;1634
Wed Aug 27 14:52:20 2008; TP Ant 1;149764;1635
Wed Aug 27 14:52:21 2008; TP Ant 1;149032.7188;1636
Wed Aug 27 14:52:22 2008; TP Ant 1;149063.5;1637
Wed Aug 27 14:52:23 2008; TP Ant 1;148451.5625;1638
Wed Aug 27 14:52:24 2008; TP Ant 1;150269.875;1639
Wed Aug 27 14:52:25 2008; TP Ant 1;150111.4219;1640
Wed Aug 27 14:52:26 2008; TP Ant 1;150911.4063;1641
Wed Aug 27 14:52:27 2008; TP Ant 1;150188.6563;1642
Wed Aug 27 14:52:28 2008; TP Ant 1;151309.6406;1643
Wed Aug 27 14:52:29 2008; TP Ant 1;151012.4688;1644
Wed Aug 27 14:52:30 2008; TP Ant 1;149017.6719;1645
Wed Aug 27 14:52:31 2008; TP Ant 1;148900.1563;1646
Wed Aug 27 14:52:32 2008; TP Ant 1;149343.6875;1647
Wed Aug 27 14:52:33 2008; TP Ant 1;149067.8281;1648
Wed Aug 27 14:52:34 2008; TP Ant 1;150748.75;1649
Wed Aug 27 14:52:35 2008; TP Ant 1;150225.4063;1650
Wed Aug 27 14:52:36 2008; TP Ant 1;149719.2813;1651
Wed Aug 27 14:52:37 2008; TP Ant 1;149562.5938;1652
Wed Aug 27 14:52:38 2008; TP Ant 1;151057.0938;1653
Wed Aug 27 14:52:39 2008; TP Ant 1;150378.5313;1654
Wed Aug 27 14:52:40 2008; TP Ant 1;149547.9375;1655
Wed Aug 27 14:52:41 2008; TP Ant 1;151042.3125;1656
Wed Aug 27 14:52:42 2008; TP Ant 1;150230.4531;1657
Wed Aug 27 14:52:43 2008; TP Ant 1;149840.8906;1658
Wed Aug 27 14:52:44 2008; TP Ant 1;150739.5938;1659
Wed Aug 27 14:52:45 2008; TP Ant 1;149537.9531;1660
Wed Aug 27 14:52:46 2008; TP Ant 1;150099.0469;1661
Wed Aug 27 14:52:47 2008; TP Ant 1;150658.6563;1662
Wed Aug 27 14:52:48 2008; TP Ant 1;150153.875;1663
Wed Aug 27 14:52:49 2008; TP Ant 1;151545.6875;1664
Wed Aug 27 14:52:50 2008; TP Ant 1;152268.375;1665
Wed Aug 27 14:52:51 2008; TP Ant 1;151387.5938;1666
Wed Aug 27 14:52:52 2008; TP Ant 1;150782.0313;1667
Wed Aug 27 14:52:53 2008; TP Ant 1;151503.875;1668
Wed Aug 27 14:52:54 2008; TP Ant 1;150423.9375;1669
Wed Aug 27 14:52:55 2008; TP Ant 1;150820.75;1670
Wed Aug 27 14:52:56 2008; TP Ant 1;151270.2188;1671
Wed Aug 27 14:52:57 2008; TP Ant 1;151919.0313;1672
Wed Aug 27 14:52:58 2008; TP Ant 1;151413.125;1673
Wed Aug 27 14:52:59 2008; TP Ant 1;151290;1674
Wed Aug 27 14:53:00 2008; TP Ant 1;151451.8125;1675
Wed Aug 27 14:53:01 2008; TP Ant 1;150925.0156;1676
Wed Aug 27 14:53:02 2008; TP Ant 1;151968.3906;1677
Wed Aug 27 14:53:03 2008; TP Ant 1;153032.1563;1678
Wed Aug 27 14:53:04 2008; TP Ant 1;151842.0781;1679
Wed Aug 27 14:53:05 2008; TP Ant 1;151829.9063;1680
Wed Aug 27 14:53:06 2008; TP Ant 1;153340.4844;1681
Wed Aug 27 14:53:07 2008; TP Ant 1;151913.1719;1682
Wed Aug 27 14:53:08 2008; TP Ant 1;152114.0313;1683
Wed Aug 27 14:53:09 2008; TP Ant 1;152998.2969;1684
Wed Aug 27 14:53:10 2008; TP Ant 1;154146.5625;1685
Wed Aug 27 14:53:11 2008; TP Ant 1;153405.7813;1686
Wed Aug 27 14:53:12 2008; TP Ant 1;152992.9063;1687
Wed Aug 27 14:53:13 2008; TP Ant 1;152738.9844;1688
Wed Aug 27 14:53:14 2008; TP Ant 1;153407.125;1689
Wed Aug 27 14:53:15 2008; TP Ant 1;153846.8906;1690
Wed Aug 27 14:53:16 2008; TP Ant 1;153897.3281;1691
Wed Aug 27 14:53:17 2008; TP Ant 1;154556.2188;1692
Wed Aug 27 14:53:18 2008; TP Ant 1;152988.3125;1693
Wed Aug 27 14:53:19 2008; TP Ant 1;153143.7188;1694
Wed Aug 27 14:53:20 2008; TP Ant 1;154392.4219;1695
Wed Aug 27 14:53:21 2008; TP Ant 1;154512.2969;1696
Wed Aug 27 14:53:22 2008; TP Ant 1;154098.1719;1697
Wed Aug 27 14:53:23 2008; TP Ant 1;154899.0625;1698
Wed Aug 27 14:53:24 2008; TP Ant 1;154898.1719;1699
Wed Aug 27 14:53:25 2008; TP Ant 1;154932.9063;1700
Wed Aug 27 14:53:26 2008; TP Ant 1;154600.9063;1701
Wed Aug 27 14:53:27 2008; TP Ant 1;154251.9844;1702
Wed Aug 27 14:53:28 2008; TP Ant 1;154205.5625;1703
Wed Aug 27 14:53:29 2008; TP Ant 1;154362.8438;1704
Wed Aug 27 14:53:30 2008; TP Ant 1;154510.1094;1705
Wed Aug 27 14:53:31 2008; TP Ant 1;154811.8281;1706
